Ax_RS,Ay_RS,Az_RS,Gx_RS,Gy_RS,Gz_RS,Ax_RA,Ay_RA,Az_RA,Gx_RA,Gy_RA,Gz_RA,Ax_RT,Ay_RT,Az_RT,Gx_RT,Gy_RT,Gz_RT,Ax_LT,Ay_LT,Az_LT,Gx_LT,Gy_LT,Gz_LT,Ax_LA,Ay_LA,Az_LA,Gx_LA,Gy_LA,Gz_LA,Ax_LS,Ay_LS,Az_LS,Gx_LS,Gy_LS,Gz_LS
0.01,-0.01,0.93,4.57,7.82,6.33,-0.01,0.04,1.05,5.70,-9.06,-1.37,-0.01,-0.01,1.04,-2.27,-6.76,-5.76,0.00,-0.01,0.99,0.37,5.41,3.63,0.00,0.05,0.96,4.73,5.94,6.83,0.01,0.00,0.95,6.62,6.60,5.52
0.02,-0.02,0.92,4.50,8.44,6.33,-0.03,0.04,1.05,5.46,-9.18,-1.57,-0.01,-0.00,1.04,-2.66,-7.21,-5.99,0.02,-0.01,0.98,0.46,5.66,3.69,-0.00,0.05,0.95,4.72,6.00,7.27,0.01,0.02,0.94,6.93,6.52,5.53
-0.01,-0.02,0.93,5.26,8.37,6.61,-0.04,0.04,1.06,4.59,-9.40,-1.63,-0.01,-0.01,1.04,-2.69,-7.36,-5.85,0.01,-0.01,0.98,0.56,5.85,3.73,-0.00,0.06,0.96,4.59,5.97,7.28,0.00,0.03,0.95,7.04,6.69,5.74
0.00,-0.01,0.94,5.25,8.21,6.86,-0.02,0.04,1.05,4.46,-9.42,-1.62,-0.01,-0.01,1.04,-2.82,-7.50,-6.15,0.02,-0.01,0.98,0.50,6.12,3.69,0.00,0.06,0.95,4.19,6.15,7.34,0.01,0.03,0.94,6.44,6.72,5.82
-0.00,-0.02,0.92,4.86,8.45,7.03,-0.03,0.04,1.05,3.94,-9.44,-2.06,-0.02,-0.01,1.04,-2.92,-7.77,-5.92,0.02,-0.00,0.97,0.74,6.14,3.61,-0.00,0.06,0.96,3.76,5.95,7.37,0.01,0.04,0.95,6.22,6.91,6.03
0.01,-0.02,0.93,4.53,8.33,7.13,-0.03,0.03,1.05,3.93,-9.67,-2.00,-0.02,-0.01,1.04,-2.98,-8.02,-5.89,0.02,0.00,0.97,0.77,6.30,3.44,0.00,0.06,0.96,3.62,5.85,7.62,0.01,0.04,0.94,5.82,6.92,6.08
0.01,-0.01,0.94,3.79,8.38,7.14,-0.02,0.03,1.05,3.83,-9.75,-2.34,-0.02,-0.01,1.03,-2.57,-8.31,-5.95,0.02,0.01,0.98,0.89,6.24,3.54,0.00,0.05,0.96,3.45,5.92,7.56,0.00,0.03,0.94,5.56,7.02,6.08
0.00,-0.01,0.93,3.43,7.98,7.37,-0.01,0.03,1.05,3.84,-9.88,-2.69,-0.01,-0.01,1.04,-2.71,-8.47,-6.17,0.02,0.01,0.98,0.78,6.28,3.71,-0.00,0.05,0.95,3.68,5.84,7.69,0.00,0.04,0.95,5.72,6.73,6.22
0.02,-0.01,0.92,3.33,8.25,7.48,-0.02,0.04,1.05,3.77,-10.12,-2.49,-0.01,-0.00,1.04,-2.83,-8.51,-6.08,0.03,0.01,0.97,1.02,6.17,3.76,-0.00,0.05,0.94,3.56,5.98,7.89,0.00,0.02,0.95,6.07,6.79,6.34
0.01,-0.01,0.93,2.74,8.59,7.54,-0.02,0.04,1.05,3.75,-10.13,-2.79,-0.01,-0.00,1.04,-3.04,-8.46,-6.34,0.02,0.01,0.98,1.08,6.27,3.76,-0.00,0.05,0.95,3.78,5.85,7.88,0.00,0.02,0.95,6.14,7.03,6.27
0.02,-0.01,0.93,2.72,8.39,7.74,-0.01,0.05,1.07,3.49,-10.31,-3.08,-0.00,-0.01,1.05,-3.22,-8.48,-6.31,0.02,0.02,0.98,1.16,6.30,4.08,0.00,0.05,0.96,4.00,5.95,8.13,0.00,0.01,0.96,6.58,6.80,6.31
0.00,-0.00,0.93,3.19,8.16,8.05,-0.03,0.05,1.06,2.96,-10.68,-3.19,0.00,-0.01,1.04,-2.79,-8.18,-6.18,0.01,0.02,0.98,0.92,6.37,4.13,0.01,0.06,0.96,4.55,5.82,8.23,0.00,0.02,0.94,7.07,6.45,6.42
0.01,-0.01,0.94,2.96,7.64,8.49,-0.02,0.04,1.05,2.14,-11.29,-3.57,-0.01,-0.01,1.05,-2.75,-7.95,-6.21,0.01,0.01,0.98,0.61,6.31,4.02,0.00,0.06,0.95,4.69,6.05,8.23,0.00,0.02,0.95,7.54,6.77,6.57
0.01,-0.01,0.93,3.11,7.37,8.47,-0.01,0.04,1.06,1.69,-11.66,-3.61,-0.01,-0.02,1.04,-2.75,-7.70,-6.31,0.01,0.00,0.97,0.24,6.47,3.83,-0.00,0.06,0.96,4.98,5.95,8.68,0.00,0.01,0.95,7.72,6.82,6.80
0.01,0.00,0.93,2.92,7.40,8.41,-0.03,0.03,1.05,1.60,-11.71,-3.80,-0.01,-0.03,1.04,-3.43,-7.50,-6.23,0.01,0.01,0.98,0.10,6.80,3.67,-0.00,0.06,0.96,4.97,5.88,8.82,0.01,0.02,0.95,8.21,6.92,7.04
0.01,-0.00,0.93,2.44,7.41,8.44,-0.02,0.02,1.06,1.54,-11.76,-4.08,-0.01,-0.02,1.04,-4.05,-7.33,-6.15,0.02,0.01,0.97,-0.27,6.83,3.49,0.00,0.06,0.96,5.41,6.08,8.97,-0.00,0.02,0.95,8.78,6.72,7.31
0.00,0.00,0.93,2.34,7.15,8.73,-0.02,0.03,1.06,1.49,-11.73,-3.67,-0.01,-0.02,1.04,-4.01,-7.37,-6.12,0.01,0.01,0.97,-0.35,6.72,3.26,0.01,0.07,0.95,5.19,5.82,9.18,0.00,0.02,0.94,9.23,6.82,7.58
0.01,0.01,0.92,2.28,7.13,8.80,-0.01,0.02,1.06,1.71,-11.73,-3.92,-0.02,-0.03,1.05,-4.02,-7.49,-5.92,0.02,0.00,0.97,-0.15,6.63,3.22,-0.00,0.06,0.95,4.99,5.65,9.56,0.00,0.01,0.95,10.01,6.52,7.79
0.01,0.02,0.91,2.48,7.43,8.89,-0.02,0.01,1.06,1.72,-11.75,-4.02,-0.02,-0.04,1.05,-4.33,-7.50,-5.89,0.02,0.01,0.96,-0.13,6.45,3.11,0.01,0.07,0.94,4.80,5.25,9.69,0.00,-0.01,0.95,11.41,6.29,8.42
0.01,0.02,0.92,2.34,7.53,8.76,-0.01,0.02,1.08,2.05,-11.58,-3.89,-0.02,-0.04,1.04,-4.67,-7.56,-5.87,0.02,-0.00,0.97,-0.21,6.65,2.48,0.00,0.06,0.94,4.82,4.89,10.18,0.01,-0.02,0.93,11.66,6.50,8.72
0.01,0.03,0.92,2.28,7.50,8.81,-0.01,0.02,1.08,2.08,-11.98,-4.03,-0.02,-0.05,1.04,-4.88,-7.95,-5.95,0.03,-0.01,0.97,-0.50,6.64,2.00,0.01,0.05,0.93,4.73,4.60,10.88,0.01,-0.04,0.93,11.01,6.69,8.83
0.01,0.03,0.91,2.87,7.60,8.95,-0.02,0.01,1.08,2.47,-11.73,-3.83,-0.03,-0.06,1.04,-5.02,-8.40,-5.86,0.02,-0.01,0.96,-1.04,6.35,1.15,0.00,0.05,0.93,4.34,3.44,11.66,0.01,-0.06,0.95,12.30,6.56,9.40
0.01,0.04,0.91,3.65,7.64,8.93,-0.02,0.02,1.08,2.98,-11.79,-3.74,-0.03,-0.06,1.06,-5.01,-8.88,-6.04,0.03,-0.02,0.96,-1.15,6.16,-0.03,-0.00,0.05,0.93,4.08,3.20,12.46,0.01,-0.08,0.96,13.76,6.48,9.98
0.01,0.05,0.90,4.60,7.58,9.30,-0.02,0.01,1.07,3.47,-11.89,-3.83,-0.04,-0.07,1.06,-5.35,-9.48,-6.26,0.01,-0.03,0.98,-1.13,5.83,-0.95,-0.00,0.04,0.93,4.11,2.78,13.06,0.02,-0.11,0.96,14.21,6.96,10.57
0.01,0.05,0.89,4.80,7.70,9.26,-0.03,0.00,1.08,2.88,-11.80,-3.95,-0.03,-0.07,1.05,-5.18,-10.23,-6.37,-0.00,-0.05,0.98,-0.93,5.58,-2.23,0.00,0.04,0.93,4.97,2.85,14.18,0.01,-0.11,0.94,14.24,7.66,11.59
0.01,0.05,0.89,4.82,8.38,9.06,-0.03,0.00,1.07,0.62,-11.47,-4.43,-0.03,-0.07,1.05,-4.81,-10.40,-6.22,-0.00,-0.07,0.97,-0.53,5.59,-3.95,0.00,0.04,0.94,5.28,2.85,15.47,0.01,-0.11,0.94,14.06,8.02,12.37
0.00,0.05,0.90,4.00,8.63,8.76,-0.02,0.01,1.08,-2.47,-11.31,-5.04,-0.03,-0.08,1.06,-4.20,-11.08,-6.37,0.00,-0.08,0.98,-1.12,6.02,-5.50,-0.00,0.04,0.93,5.72,2.77,16.37,0.00,-0.09,0.94,13.74,8.50,13.25
0.01,0.05,0.91,4.54,8.36,8.98,-0.00,0.02,1.08,-5.76,-11.13,-5.63,-0.03,-0.09,1.05,-3.08,-11.69,-5.81,0.00,-0.10,0.97,-1.64,6.30,-7.63,-0.00,0.05,0.93,6.23,3.00,17.17,0.00,-0.08,0.94,13.08,8.88,14.43
0.02,0.03,0.92,5.58,8.16,9.33,-0.01,0.01,1.08,-5.73,-11.56,-5.88,-0.02,-0.09,1.05,-1.90,-12.26,-5.37,0.01,-0.10,0.97,-1.62,6.45,-9.17,-0.00,0.06,0.93,6.66,3.04,18.24,0.01,-0.06,0.92,11.96,9.48,15.09
0.04,0.02,0.93,6.30,8.47,9.72,0.01,0.01,1.08,-3.69,-11.85,-5.92,-0.00,-0.09,1.07,-0.21,-12.83,-4.77,0.01,-0.10,0.96,-1.58,6.95,-10.74,-0.01,0.07,0.93,6.83,3.05,18.75,0.00,-0.05,0.92,10.24,10.17,16.05
0.04,-0.00,0.93,7.43,8.95,10.26,0.02,0.03,1.07,-1.86,-11.52,-5.92,0.00,-0.08,1.08,1.18,-13.37,-4.40,0.02,-0.10,0.96,-1.97,7.02,-12.18,-0.01,0.07,0.93,7.00,3.13,19.60,0.00,-0.02,0.92,8.79,11.00,17.16
0.04,-0.00,0.93,7.81,9.15,10.89,0.00,0.03,1.06,-1.02,-11.94,-6.29,0.01,-0.06,1.08,2.87,-13.56,-3.66,0.02,-0.09,0.95,-2.37,7.38,-13.30,-0.01,0.07,0.92,7.21,3.31,20.37,0.00,-0.02,0.93,7.79,11.18,17.92
0.04,-0.01,0.93,7.83,8.98,11.14,-0.01,0.03,1.05,0.15,-12.29,-6.27,0.01,-0.05,1.07,4.55,-13.51,-2.69,0.02,-0.07,0.95,-3.09,7.21,-14.49,-0.00,0.07,0.94,7.50,3.22,21.42,0.00,-0.02,0.92,6.46,11.89,18.56
0.03,-0.03,0.94,7.79,8.64,11.31,-0.01,0.03,1.05,1.55,-12.13,-6.36,0.02,-0.04,1.09,5.91,-13.35,-1.75,0.02,-0.06,0.95,-3.61,7.47,-15.38,-0.00,0.08,0.93,7.78,3.56,21.75,0.01,-0.01,0.92,5.79,11.64,19.30
0.02,-0.03,0.93,7.70,8.55,11.88,-0.01,0.02,1.03,2.49,-12.15,-6.60,0.02,-0.03,1.09,6.71,-13.19,-1.11,0.03,-0.04,0.94,-4.39,6.91,-16.37,0.01,0.08,0.93,7.89,3.56,22.54,0.01,-0.01,0.91,5.21,11.91,19.72
0.01,-0.03,0.92,7.08,8.46,12.19,-0.02,0.03,1.05,3.18,-12.03,-6.75,0.01,-0.01,1.09,7.33,-12.78,-0.20,0.04,-0.03,0.95,-4.84,7.14,-16.92,-0.00,0.08,0.94,7.95,3.60,22.95,0.01,-0.01,0.92,5.20,12.18,20.36
0.02,-0.03,0.93,6.66,8.18,12.27,-0.02,0.03,1.04,4.08,-11.66,-7.05,0.01,-0.00,1.09,7.53,-12.05,0.65,0.03,-0.03,0.96,-5.25,6.94,-17.26,-0.01,0.09,0.94,8.38,3.69,23.40,0.01,0.00,0.94,5.27,11.98,20.84
0.02,-0.02,0.93,6.36,7.96,12.40,-0.01,0.03,1.04,4.90,-11.97,-6.96,-0.00,0.01,1.08,7.99,-11.42,1.37,0.03,-0.01,0.96,-5.49,6.42,-17.65,-0.00,0.09,0.94,8.75,3.73,23.50,0.01,0.02,0.93,5.47,12.14,21.03
0.02,-0.03,0.92,5.29,7.55,12.58,-0.02,0.03,1.06,5.36,-11.78,-7.37,-0.01,0.02,1.08,7.82,-10.77,1.92,0.03,-0.01,0.95,-5.47,6.22,-17.88,-0.00,0.10,0.95,8.83,3.88,23.66,0.02,0.04,0.92,5.38,12.02,21.40
0.02,-0.03,0.91,4.83,7.40,12.61,-0.02,0.02,1.07,5.82,-11.80,-7.50,-0.02,0.03,1.09,7.31,-10.41,2.31,0.04,-0.01,0.96,-5.31,6.08,-17.81,0.00,0.11,0.95,9.39,3.94,23.82,0.01,0.07,0.91,5.22,12.21,21.41
0.02,-0.02,0.90,4.42,6.96,12.92,-0.02,0.03,1.08,5.91,-11.82,-7.79,-0.02,0.03,1.09,6.82,-9.89,2.50,0.04,-0.01,0.95,-5.10,5.81,-17.72,0.00,0.12,0.96,9.19,4.07,23.82,0.02,0.09,0.90,5.21,12.05,21.66
0.02,-0.02,0.90,3.91,6.53,13.14,-0.02,0.03,1.09,5.82,-12.19,-8.16,-0.03,0.04,1.09,6.12,-9.92,2.57,0.04,-0.00,0.95,-4.72,5.79,-17.35,0.01,0.12,0.95,9.30,4.09,23.62,0.02,0.11,0.91,5.37,12.15,21.73
0.02,-0.02,0.89,3.05,6.11,13.26,-0.02,0.03,1.10,5.57,-12.27,-8.95,-0.02,0.04,1.09,5.27,-9.95,2.92,0.04,0.01,0.94,-4.11,5.79,-16.70,0.01,0.12,0.95,9.24,4.20,23.47,0.02,0.12,0.90,5.23,12.26,21.58
0.03,-0.01,0.88,2.50,5.96,13.52,-0.03,0.03,1.10,5.53,-12.21,-9.34,-0.02,0.05,1.08,4.71,-10.08,2.79,0.04,0.02,0.95,-3.42,5.52,-15.92,0.01,0.12,0.95,9.04,4.21,22.99,0.02,0.14,0.90,5.25,12.15,21.40
0.02,-0.02,0.87,1.59,5.72,13.60,-0.03,0.03,1.13,5.07,-12.36,-9.75,-0.03,0.05,1.09,3.41,-9.95,2.44,0.05,0.02,0.93,-2.79,5.02,-14.79,0.01,0.13,0.94,9.18,4.34,22.31,0.02,0.15,0.89,5.31,11.82,21.00
0.03,-0.02,0.87,0.54,5.49,13.79,-0.04,0.03,1.12,4.60,-12.24,-10.18,-0.02,0.05,1.08,2.37,-10.11,2.42,0.05,0.02,0.93,-1.92,4.85,-13.79,0.00,0.13,0.94,9.18,4.28,21.82,0.02,0.17,0.88,5.76,11.57,20.51
0.03,-0.01,0.87,-0.45,5.35,14.34,-0.03,0.02,1.13,4.25,-12.35,-10.49,-0.02,0.05,1.08,1.05,-10.20,2.43,0.04,0.04,0.92,-0.91,4.79,-12.54,0.00,0.14,0.96,8.73,4.10,21.37,0.01,0.16,0.89,6.69,11.06,19.85
0.03,-0.01,0.87,-1.40,5.29,14.66,-0.02,0.02,1.14,3.91,-12.34,-11.31,-0.02,0.04,1.08,-0.21,-10.47,2.55,0.04,0.05,0.93,0.40,4.72,-11.08,-0.01,0.14,0.94,8.71,3.80,20.64,-0.00,0.17,0.88,7.83,10.83,19.23
0.03,-0.02,0.87,-2.49,5.13,15.11,-0.03,0.03,1.14,3.40,-12.56,-11.82,-0.01,0.04,1.09,-2.08,-10.40,2.53,0.04,0.05,0.91,1.60,4.47,-9.53,-0.01,0.13,0.95,8.29,3.83,20.27,0.01,0.15,0.89,8.43,10.80,18.93
0.03,-0.02,0.87,-3.32,5.24,15.48,-0.03,0.03,1.13,3.05,-13.01,-12.62,-0.00,0.04,1.09,-4.17,-10.59,2.69,0.03,0.06,0.92,2.65,4.27,-8.12,0.00,0.13,0.94,8.40,4.18,19.66,0.01,0.17,0.88,8.63,10.63,18.20
0.03,-0.02,0.87,-3.89,5.49,16.14,-0.03,0.03,1.13,3.17,-13.06,-13.08,0.00,0.04,1.09,-6.55,-10.79,3.18,0.03,0.06,0.92,3.46,4.23,-6.63,0.01,0.14,0.93,8.32,4.22,19.11,0.01,0.17,0.88,8.81,10.09,17.34
0.03,-0.01,0.87,-4.08,5.86,16.62,-0.02,0.03,1.13,2.53,-13.02,-13.81,-0.00,0.04,1.11,-9.15,-10.73,3.55,0.03,0.06,0.92,4.02,3.98,-5.71,0.01,0.14,0.94,8.39,4.43,18.37,0.01,0.17,0.89,9.38,9.93,16.89
0.02,-0.01,0.88,-4.75,5.66,17.27,-0.04,0.02,1.13,2.66,-13.26,-14.30,0.00,0.04,1.11,-11.47,-10.47,3.83,0.03,0.07,0.93,4.25,3.93,-4.87,0.01,0.14,0.95,8.44,4.31,17.59,0.02,0.18,0.88,9.60,10.11,16.11
0.02,-0.00,0.88,-4.90,6.19,17.56,-0.04,0.03,1.12,3.08,-13.68,-14.72,0.00,0.04,1.10,-13.37,-10.24,4.19,0.04,0.07,0.94,4.63,3.99,-4.20,0.01,0.16,0.93,8.30,4.57,16.83,0.02,0.20,0.88,9.28,9.92,15.27
0.00,-0.00,0.88,-4.79,6.31,18.06,-0.04,0.03,1.12,2.49,-13.79,-15.36,0.00,0.03,1.11,-15.05,-9.73,4.86,0.04,0.08,0.94,4.41,3.91,-3.61,0.01,0.15,0.95,7.79,4.53,16.38,0.02,0.20,0.87,9.05,9.86,14.76
-0.00,0.00,0.88,-5.27,5.72,18.26,-0.05,0.02,1.11,2.52,-14.15,-15.57,-0.02,0.03,1.10,-16.31,-9.55,4.93,0.05,0.08,0.93,4.08,4.15,-3.25,0.02,0.16,0.95,7.63,4.51,15.63,0.02,0.20,0.88,8.61,9.80,14.36
-0.00,0.00,0.87,-5.45,5.51,18.37,-0.05,0.02,1.12,2.53,-14.41,-16.03,-0.02,0.02,1.11,-17.32,-9.01,5.32,0.04,0.09,0.95,3.50,4.18,-2.89,0.01,0.16,0.94,7.51,4.32,15.07,0.02,0.19,0.88,8.18,9.81,14.08
0.00,0.01,0.88,-5.39,5.51,18.84,-0.05,0.01,1.11,2.42,-14.74,-16.48,-0.03,0.02,1.11,-17.53,-8.89,5.62,0.05,0.09,0.94,2.87,4.42,-2.71,0.01,0.16,0.94,7.20,4.44,14.63,0.01,0.18,0.87,7.60,9.85,13.50
-0.00,0.02,0.89,-5.79,5.53,19.18,-0.05,0.01,1.11,2.46,-14.81,-16.71,-0.02,0.02,1.11,-17.50,-8.84,5.79,0.04,0.09,0.94,2.11,4.68,-2.60,0.01,0.16,0.93,6.62,4.44,14.18,0.02,0.18,0.88,7.31,9.83,13.08
0.00,0.02,0.88,-5.82,5.40,19.44,-0.05,0.01,1.11,2.35,-15.07,-16.97,-0.03,0.02,1.11,-16.92,-9.00,5.96,0.03,0.10,0.95,0.90,4.63,-2.73,0.01,0.15,0.92,6.21,4.39,13.74,0.02,0.17,0.87,6.67,9.72,12.79
0.00,0.03,0.88,-5.93,5.35,19.74,-0.04,0.00,1.12,2.40,-15.30,-17.36,-0.03,0.02,1.11,-16.18,-8.98,6.25,0.03,0.09,0.95,-0.40,4.56,-2.95,0.01,0.16,0.92,5.71,4.59,13.36,0.02,0.16,0.87,5.94,9.82,12.32
0.01,0.03,0.88,-5.72,5.40,20.22,-0.05,0.00,1.12,2.40,-15.85,-17.58,-0.03,0.02,1.11,-15.63,-9.12,6.49,0.03,0.09,0.95,-2.03,4.46,-3.49,0.02,0.16,0.92,5.03,4.68,13.16,0.02,0.16,0.87,4.92,10.06,12.21
0.01,0.04,0.88,-5.37,5.05,20.60,-0.05,0.00,1.12,2.90,-16.21,-17.79,-0.03,0.02,1.11,-15.05,-9.28,7.08,0.04,0.08,0.95,-3.76,4.32,-4.15,0.02,0.16,0.91,4.64,4.63,12.85,0.02,0.15,0.87,3.94,10.17,11.84
-0.00,0.04,0.88,-4.63,4.98,21.10,-0.04,-0.00,1.12,3.15,-16.43,-17.92,-0.03,0.02,1.10,-14.66,-9.06,7.15,0.04,0.07,0.96,-5.57,4.60,-4.94,0.01,0.15,0.92,4.31,4.80,12.64,0.03,0.15,0.87,3.24,9.73,11.69
0.01,0.04,0.86,-4.20,4.93,21.58,-0.04,0.00,1.12,3.04,-16.79,-17.99,-0.02,0.02,1.10,-14.62,-9.22,7.53,0.04,0.06,0.95,-7.37,4.97,-5.89,0.01,0.15,0.91,3.69,4.83,12.34,0.03,0.15,0.87,2.02,9.87,11.69
0.01,0.04,0.88,-3.48,4.74,22.08,-0.05,-0.00,1.12,3.22,-17.18,-18.39,-0.02,0.02,1.10,-15.28,-9.03,7.80,0.04,0.06,0.95,-9.11,5.05,-6.95,0.02,0.15,0.91,3.55,4.90,12.31,0.03,0.14,0.86,0.80,9.83,11.45
0.01,0.03,0.87,-2.53,4.15,22.69,-0.05,-0.00,1.12,2.98,-17.67,-18.76,-0.02,0.02,1.11,-16.18,-8.98,8.09,0.04,0.05,0.95,-10.39,5.40,-7.90,0.01,0.15,0.91,3.27,4.95,12.08,0.03,0.13,0.87,-0.41,9.83,11.23
0.02,0.02,0.87,-1.69,4.14,23.18,-0.04,0.01,1.12,2.63,-17.91,-19.05,-0.02,0.03,1.11,-16.82,-8.56,8.18,0.04,0.04,0.94,-11.56,5.61,-8.58,0.01,0.15,0.92,3.08,5.02,11.96,0.03,0.13,0.87,-1.74,9.87,11.23
0.01,0.02,0.87,-1.04,3.57,23.73,-0.04,0.01,1.13,1.96,-18.23,-19.79,-0.01,0.03,1.12,-17.51,-8.15,8.40,0.04,0.03,0.94,-12.31,5.84,-9.31,0.01,0.15,0.91,3.15,5.17,11.79,0.02,0.13,0.87,-2.43,9.60,11.27
0.03,0.01,0.88,-1.88,3.21,23.92,-0.04,0.01,1.14,1.50,-18.69,-20.13,-0.01,0.04,1.11,-18.04,-7.43,8.76,0.04,0.02,0.94,-12.90,5.85,-10.05,0.01,0.16,0.92,2.93,5.06,11.83,0.02,0.13,0.86,-3.13,10.25,11.10
0.02,-0.00,0.88,-3.07,2.77,24.15,-0.04,0.02,1.14,0.43,-18.87,-20.87,-0.00,0.04,1.10,-19.17,-6.42,9.30,0.04,0.02,0.93,-13.30,6.02,-10.38,0.01,0.16,0.91,2.85,5.05,11.89,0.03,0.12,0.87,-2.99,10.31,10.94
0.02,-0.01,0.88,-3.89,2.46,24.46,-0.04,0.02,1.13,-0.52,-18.98,-21.56,0.01,0.03,1.11,-20.53,-5.13,9.27,0.05,0.02,0.92,-13.53,6.09,-10.69,0.01,0.15,0.92,2.81,4.96,11.69,0.02,0.12,0.87,-2.65,9.67,10.73
0.02,-0.02,0.88,-5.50,2.10,24.73,-0.05,0.01,1.13,-1.86,-19.27,-22.40,0.01,0.05,1.10,-22.34,-4.59,9.96,0.05,0.01,0.94,-13.45,6.29,-10.84,0.01,0.15,0.92,2.86,5.00,11.86,0.02,0.11,0.87,-2.30,9.89,10.58
0.02,-0.02,0.87,-7.43,1.85,25.02,-0.05,0.01,1.14,-3.34,-19.62,-23.13,0.00,0.06,1.09,-24.05,-3.82,10.72,0.05,0.01,0.93,-13.53,6.42,-11.10,0.01,0.15,0.92,2.76,4.91,11.96,0.02,0.12,0.88,-1.84,9.85,10.79
0.02,-0.03,0.86,-8.72,1.43,25.56,-0.04,0.02,1.15,-4.99,-20.04,-24.20,0.01,0.06,1.10,-25.55,-3.81,11.15,0.04,0.01,0.93,-13.47,6.48,-10.86,0.00,0.15,0.92,2.56,5.01,11.98,0.02,0.12,0.88,-1.30,9.53,10.78
0.02,-0.03,0.87,-10.33,1.55,25.96,-0.05,0.01,1.14,-6.44,-19.88,-25.19,0.01,0.06,1.11,-26.66,-4.11,12.00,0.03,0.01,0.94,-13.31,6.35,-11.04,0.01,0.15,0.93,2.57,5.05,11.89,0.03,0.12,0.89,-1.44,9.54,10.47
0.02,-0.02,0.87,-11.89,1.52,26.37,-0.05,0.01,1.15,-7.95,-19.89,-26.13,0.01,0.07,1.13,-28.18,-4.75,12.60,0.03,0.00,0.95,-13.05,6.24,-10.67,0.02,0.16,0.93,2.89,5.27,11.69,0.02,0.13,0.88,-1.16,9.75,10.46
0.02,-0.01,0.87,-13.66,1.15,26.92,-0.05,0.01,1.14,-9.63,-20.40,-27.30,0.01,0.06,1.12,-29.39,-5.14,13.05,0.03,-0.00,0.93,-12.84,6.08,-10.39,0.02,0.16,0.93,3.08,5.24,11.60,0.03,0.14,0.88,-0.99,10.05,10.42
0.02,-0.01,0.87,-14.85,0.69,27.19,-0.04,0.01,1.15,-10.89,-20.65,-28.18,0.01,0.06,1.13,-30.58,-5.22,13.50,0.03,0.00,0.93,-12.24,6.15,-10.19,0.02,0.16,0.93,3.29,5.56,11.47,0.03,0.15,0.88,-0.70,9.83,10.18
0.03,0.00,0.87,-15.59,0.39,27.40,-0.05,-0.00,1.14,-12.05,-21.03,-28.88,0.01,0.06,1.13,-32.01,-5.43,14.21,0.04,-0.01,0.94,-11.77,5.89,-9.82,0.02,0.16,0.93,3.62,5.56,11.33,0.03,0.16,0.88,-0.47,9.62,10.05
0.03,0.03,0.87,-16.60,0.25,28.02,-0.05,-0.02,1.14,-13.13,-20.85,-29.72,0.01,0.06,1.13,-32.90,-5.35,14.73,0.04,-0.00,0.94,-11.32,5.65,-9.42,0.03,0.17,0.93,4.24,5.63,11.15,0.03,0.15,0.87,-0.21,9.43,9.92
0.03,0.02,0.87,-16.85,0.80,28.52,-0.04,-0.01,1.15,-13.35,-21.18,-30.21,0.00,0.06,1.14,-34.02,-5.46,15.27,0.04,0.00,0.93,-11.03,5.55,-8.95,0.03,0.16,0.93,4.78,5.69,10.79,0.04,0.16,0.87,-0.08,9.99,9.69
0.02,0.03,0.88,-17.54,-0.08,28.63,-0.05,-0.01,1.14,-14.28,-21.71,-30.92,0.00,0.06,1.12,-35.21,-5.56,15.89,0.05,0.00,0.95,-10.57,5.53,-8.43,0.03,0.16,0.93,5.17,5.77,10.76,0.04,0.15,0.86,0.39,9.76,9.29
0.02,0.05,0.88,-17.58,-0.44,29.02,-0.05,-0.03,1.14,-14.57,-21.95,-31.64,-0.01,0.05,1.13,-35.72,-5.56,16.58,0.04,0.01,0.93,-10.28,5.83,-7.75,0.03,0.17,0.92,5.56,5.80,10.24,0.04,0.15,0.86,0.69,9.51,9.02
0.02,0.06,0.87,-18.68,-1.16,28.95,-0.04,-0.04,1.14,-14.98,-21.74,-32.20,-0.01,0.06,1.13,-36.56,-5.83,17.20,0.05,0.01,0.93,-9.96,5.62,-7.31,0.03,0.18,0.92,6.06,6.06,10.05,0.04,0.16,0.85,0.72,9.89,8.54
0.02,0.05,0.88,-17.53,-0.34,29.55,-0.04,-0.04,1.15,-14.82,-21.77,-32.51,-0.02,0.05,1.13,-37.21,-6.00,17.85,0.04,0.02,0.93,-10.04,5.76,-6.83,0.03,0.17,0.91,6.01,5.97,9.59,0.03,0.16,0.85,1.15,9.79,8.33
0.02,0.06,0.87,-16.97,-0.20,30.13,-0.05,-0.05,1.14,-14.69,-21.95,-32.94,-0.02,0.04,1.12,-37.95,-6.18,18.51,0.05,0.03,0.92,-10.20,5.70,-6.31,0.02,0.18,0.90,5.72,5.79,9.67,0.03,0.17,0.84,1.09,9.73,8.13
0.01,0.08,0.90,-15.92,-0.53,30.59,-0.04,-0.04,1.15,-14.52,-22.32,-33.28,-0.03,0.04,1.13,-38.52,-6.69,19.04,0.05,0.03,0.93,-10.34,6.08,-5.98,0.03,0.19,0.90,5.11,5.86,9.16,0.04,0.17,0.84,0.24,9.88,7.62
0.01,0.10,0.88,-14.24,-1.03,30.88,-0.05,-0.06,1.14,-15.05,-22.71,-33.60,-0.03,0.03,1.13,-39.23,-6.79,19.47,0.05,0.04,0.92,-10.47,6.26,-5.54,0.03,0.20,0.90,3.98,5.90,8.62,0.03,0.19,0.85,-0.44,9.70,7.36
